MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
12.6209,17.7,13.8519,8.7049,12695.5,638.7355,38.9123,-121.7379,4.9548
0.9507,21.6,64.7151,25.5702,8917.5,574.8434,40.1047,-122.9465,0.208
12.5404,51.1,19.4178,28.1207,13284.1,783.9229,38.6065,-118.5035,1.4053
12.2848,2.1,10.0841,30.7802,15824.2,160.7315,41.0568,-116.0233,1.758
1.1191,24.5,24.6697,19.6929,29319.9,491.5312,32.8174,-117.4905,0.9881
3.6134,10.5,40.4315,30.1367,1239.3,770.1035,34.8528,-121.3871,2.1482
8.485,4.1,40.4204,4.9603,7119.5,1099.9946,37.4879,-118.0172,4.0405
12.0253,51.5,111.1719,12.4464,19430.9,602.9721,41.1283,-119.306,2.0336
3.1073,17.3,31.8599,30.5531,27780.5,73.4978,41.8703,-119.0345,3.8692
14.9943,50.7,15.1089,22.4926,9512.4,1015.0386,41.1714,-123.7887,4.9825
3.6815,44.2,113.3523,12.3011,29945.6,1050.9953,34.1971,-118.4011,4.0601
10.6156,47.6,4.9743,23.9669,33810.9,701.05,37.8389,-122.4601,4.9418
13.2836,26.1,44.5456,16.8773,3223.3,289.7571,34.599,-119.0645,0.1533
13.8095,11.3,19.386,24.5195,32784.2,1049.8312,35.585,-124.13,2.9951
13.7998,40.5,120.2692,29.369,34274.8,464.9288,41.4035,-120.3782,0.64
4.8756,8.0,23.1923,32.3389,28255.1,1194.4472,38.6488,-122.601,4.8484
10.5566,48.4,111.8871,7.862,21016.2,218.5889,35.4272,-117.4375,0.7676
11.068,49.4,134.6716,13.5426,35478.0,1200.0662,32.8447,-118.302,4.617
14.5292,12.3,80.686,31.9338,5021.0,926.8834,34.7795,-114.4869,0.9643
13.3371,5.5,100.8933,21.8933,31637.9,555.6902,35.0356,-121.8446,0.4788
4.2215,6.5,1.1805,13.3515,26140.9,1204.9347,40.8636,-119.3995,1.9868
8.4173,6.2,68.56,29.4831,23228.9,854.583,34.0706,-123.61,4.2519
4.7762,17.3,135.0892,2.8335,6072.2,467.249,39.428,-118.8577,4.5059
1.85,31.3,87.4625,16.6175,1108.8,1171.8064,34.0926,-115.4169,0.912
1.9682,11.5,27.7688,23.8534,25764.6,907.7849,35.0361,-121.5235,1.3021
1.2197,30.2,119.3355,5.5121,12877.0,532.0503,35.3117,-117.7033,3.061
3.3953,2.3,25.0703,10.1757,2926.4,1049.1912,35.4416,-120.3594,2.5221
10.0851,5.6,77.6674,6.5679,31596.5,459.7233,36.7347,-121.7065,2.4055
3.7805,14.7,9.685,25.7104,23817.6,107.1933,35.7751,-118.9139,4.8579
9.051,29.2,119.4683,27.943,14939.4,666.1416,40.6975,-119.5828,4.426
7.4058,5.0,128.2013,24.4307,17917.5,1119.6315,40.0722,-117.5475,3.1583
2.2441,39.6,25.3586,33.5426,34688.9,1005.3156,33.7274,-120.0993,4.9432
6.8132,51.9,89.3762,28.4728,9204.1,1132.4921,41.1424,-123.6772,2.0323
6.2616,17.6,39.9167,15.7882,31167.4,978.0893,38.403,-119.1035,2.185
6.5094,8.6,83.8399,25.9177,33528.8,1150.0427,37.8349,-123.3361,1.5376
8.2667,18.5,58.8944,13.2539,17328.2,757.4107,32.8926,-121.5848,0.8477
9.3255,36.4,6.4645,30.3442,11830.4,295.9155,39.5575,-115.1048,4.5006
0.7934,42.7,43.7004,9.7889,17543.5,865.7947,33.4642,-115.6262,0.8018
14.6262,23.6,117.3585,9.4202,14873.0,802.8822,34.3085,-122.2276,4.1463
11.2437,39.7,123.1869,28.0311,18387.3,198.2355,35.4677,-119.2618,0.8079
12.8438,45.8,5.0788,6.8338,29721.1,1040.7507,34.8877,-119.7673,4.6025
10.7172,15.0,117.032,17.373,22673.8,154.6194,32.8276,-120.6104,3.0311
3.075,45.4,83.6914,12.1309,5837.0,1112.2214,39.5877,-117.4339,1.5326
6.1052,9.3,81.6312,32.8863,30583.9,805.1501,38.9171,-121.6484,2.1361
0.7908,40.8,109.151,0.6302,32525.0,805.1398,38.1967,-124.265,1.3741
12.1737,16.6,137.2537,22.0161,15124.0,468.5135,35.8214,-121.8199,2.4135
10.3193,43.0,56.9588,3.782,18253.3,823.7594,40.4753,-120.5927,3.2896
9.3312,16.2,16.2319,2.4839,35266.7,796.7187,40.6466,-121.7281,3.5988
13.4394,16.2,22.125,26.1571,32102.9,1001.5493,40.0902,-118.3257,3.3536
10.371,37.8,93.3459,33.9846,9259.1,520.8165,36.1937,-123.9954,3.5841
8.7946,10.7,103.3709,7.8325,19078.2,976.0345,41.0704,-117.6044,2.6105
12.7586,43.9,124.4981,6.4415,3485.4,159.6785,34.9739,-116.2342,3.8502
3.1545,35.7,48.2906,3.343,12679.2,925.475,35.4297,-116.4376,1.7569
4.2781,16.0,120.936,16.2059,30915.0,725.8632,41.4259,-123.635,4.4637
7.7569,45.2,54.7772,10.3965,1931.9,1062.2025,33.8326,-122.339,2.1346
8.7564,47.2,65.4718,11.0048,25537.3,968.6335,37.1281,-118.0144,1.0076
9.7002,1.2,39.5401,26.0127,6018.7,950.6681,37.1469,-116.6838,0.577
9.41,33.3,57.8381,32.9002,13679.3,47.569,34.4165,-120.6041,0.2183
5.1721,43.5,27.8523,23.1635,22362.6,309.8876,39.0661,-120.8927,0.7753
6.0615,31.0,24.5331,28.1265,10642.6,362.0842,39.3889,-118.3624,1.7885
13.3756,51.8,49.2911,30.7427,12820.7,234.8357,41.4615,-115.1312,2.1064
3.8121,38.1,19.4869,25.0977,21042.7,210.6772,35.9896,-117.8186,0.3312
13.2099,14.0,76.3439,1.9693,35492.2,823.2803,38.6901,-124.1518,3.4953
6.5432,20.4,78.1121,16.3361,5466.4,864.5634,38.4712,-121.3268,3.3591
10.106,14.8,86.3339,4.9579,29639.9,131.0606,39.3036,-123.1679,0.703
2.0408,11.1,29.1447,9.2034,18668.3,251.2972,39.1593,-121.3847,0.3411
7.6971,11.6,132.4772,11.4846,100.7,835.2882,41.0737,-115.9643,3.3948
2.6626,5.6,73.0993,24.743,3616.9,318.6718,34.7152,-114.4238,1.5857
7.232,6.1,25.6155,1.6609,10370.1,996.7854,35.4826,-116.9351,0.6107
11.494,3.3,121.0466,22.7116,6086.7,444.9679,36.6589,-118.1071,4.4106
1.8478,42.6,26.7663,13.8522,34337.3,338.4807,36.1696,-115.8093,4.0295
9.9083,41.6,16.9297,23.8188,2095.4,1171.8372,34.0399,-120.1731,3.0151
12.1328,35.6,26.5396,13.1428,12797.5,36.4982,38.9808,-115.9311,4.8712
2.3945,47.9,16.9129,14.2067,1643.2,325.7806,35.497,-117.2761,3.438
11.6292,30.4,80.6102,33.3242,23902.4,421.0759,37.4624,-117.3162,0.6119
10.0948,13.7,49.7161,23.1482,13735.0,1043.306,37.794,-114.4326,0.4146
9.8293,9.0,120.6023,29.0721,31022.9,93.7205,37.1664,-121.9314,4.8552
1.2301,12.4,91.6434,13.9366,8387.6,571.1793,40.0799,-119.8511,4.3045
6.9825,7.1,71.0799,22.3748,3665.2,513.0784,37.7826,-124.3483,0.5908
9.2609,32.6,43.9179,17.4813,7383.2,835.0909,41.4828,-120.702,0.4132
3.7323,24.2,79.9253,21.2406,16883.9,817.3123,39.2767,-123.2052,3.8327
3.7153,18.4,117.9306,32.87,10420.7,649.3295,39.1467,-123.8904,0.9462
2.5365,37.6,102.6677,3.9389,21797.6,233.7389,41.2933,-120.4053,2.3667
11.8306,37.6,16.1842,14.3142,33064.1,1041.359,38.0807,-116.5977,2.3349
10.0476,49.8,19.9702,17.1605,18925.9,61.047,41.3413,-115.9283,2.4922
7.8708,48.0,25.9678,19.8504,26066.3,160.2223,36.1855,-118.3205,4.4311
7.8096,20.6,139.0117,31.2328,27203.8,340.6712,41.6074,-114.6063,2.3463
2.4339,22.1,99.632,25.5819,10667.9,872.3949,40.6393,-117.2028,4.6872
9.6725,11.2,88.9452,10.1342,12322.7,836.2085,41.7744,-117.8231,4.7979
7.8065,36.4,46.4235,4.2238,12570.5,597.6169,37.9097,-117.6517,2.1748
11.3441,43.9,41.2873,28.9179,28842.5,650.2552,32.7778,-122.8909,3.4007
3.3986,39.3,23.6758,10.0004,8942.8,1043.7394,39.0385,-121.3868,3.8049
0.9684,42.5,15.4394,29.6175,26387.4,1075.3766,39.5261,-118.7148,1.3023
11.8725,41.7,41.5283,22.75,33059.1,482.2809,41.5426,-114.5527,1.6664
8.5058,1.7,36.414,21.2678,27865.6,1081.9335,40.3501,-115.1987,3.5675
9.8907,39.5,78.0181,20.6883,27695.1,1198.9551,35.3082,-122.5686,3.4609
3.2112,9.9,73.401,13.0567,15291.7,692.3417,33.7639,-118.4868,1.3868
5.2932,37.2,22.8121,5.516,11514.1,63.885,41.3137,-118.1693,3.3602
7.613,30.2,51.4543,26.7832,11343.9,274.0236,34.2702,-123.6655,2.5999
6.531,28.4,13.9551,7.7932,7615.3,413.1017,35.9351,-122.1568,3.8004
8.1922,51.8,117.0577,33.4334,317.1,831.9397,36.7337,-115.2689,3.1265
9.5064,49.9,97.1715,11.1584,32682.6,1174.9695,36.1711,-118.926,1.5217
13.7144,42.9,53.8316,27.417,15900.0,55.1818,40.9928,-122.4172,2.6424
14.2491,9.5,135.7393,18.4813,264.5,82.0479,38.8479,-116.5832,4.345
6.651,6.3,76.7696,24.0405,34833.7,963.9929,38.6241,-114.9149,3.7724
2.7294,24.4,47.7387,3.283,1939.2,987.6131,37.7916,-118.5774,1.2541
4.2504,20.8,89.7976,14.9403,605.7,837.3579,37.5728,-117.9101,3.149
11.4614,30.9,99.7543,2.7792,33114.8,132.5783,39.9447,-121.3244,0.5696
11.5965,23.3,56.6715,22.6228,16914.4,663.5984,33.8233,-120.4244,4.0178
8.413,50.0,21.3002,23.1817,32619.6,988.6101,39.4029,-120.6038,4.7549
8.5261,29.3,18.3638,0.4997,21291.0,668.1766,41.4511,-121.2909,3.7792
13.6014,18.5,59.143,22.1237,18290.4,200.6983,34.6176,-115.9691,1.0925
3.1297,41.8,121.0822,29.0558,33269.0,1236.2632,36.8805,-118.8314,1.5597
1.4768,6.0,103.2355,16.7678,11807.4,160.0153,38.708,-123.3455,3.1547
13.5517,17.2,64.496,21.1254,10909.2,726.6029,37.8618,-120.6905,1.6842
6.7105,1.2,35.6861,7.8043,26398.9,542.6352,40.4454,-123.0016,3.7049
13.2293,24.6,51.5467,10.6366,19686.1,219.109,38.2484,-115.8984,4.3148
2.53,28.5,38.0898,30.235,2731.1,94.385,32.7153,-119.2579,0.3013
8.9374,21.7,84.1361,30.9087,19683.3,676.0267,41.938,-119.6101,3.9097
5.8044,12.4,109.7952,25.0691,10385.6,578.1462,37.343,-120.3663,2.5855
10.1088,44.2,114.6415,21.0476,5920.1,639.5768,36.7389,-122.5514,4.7513
10.0615,50.4,104.6911,16.6434,12804.5,272.6034,37.1287,-123.7189,1.9418
1.1207,11.5,128.8986,12.5186,16760.5,565.6481,32.977,-114.5049,1.7217
10.7042,27.6,117.8973,28.4986,9397.9,677.1212,34.1759,-117.7871,1.9217
9.9734,43.6,73.7978,13.0273,32372.5,642.3542,35.8608,-115.6381,2.5113
7.4906,31.8,71.7088,5.0188,5911.7,96.4829,38.5951,-122.2264,1.0565
5.7522,37.6,17.6727,8.1019,28944.8,895.7085,37.0711,-119.5427,1.1719
2.8381,43.5,4.1626,1.7857,20464.4,200.9155,38.464,-123.9565,2.9255
1.3107,14.2,26.3673,32.661,21387.5,701.0477,32.7152,-117.1257,3.3595
4.6101,5.4,64.2928,33.8263,30947.5,212.6431,40.3537,-118.3176,4.0039
12.3966,10.3,93.9445,9.2549,25841.3,426.507,36.8072,-118.4204,1.2646
6.0892,6.5,29.5109,29.3326,17998.0,522.3441,33.9474,-123.3832,2.458
9.4138,3.0,111.447,17.3123,4195.9,599.9419,33.7664,-118.2911,4.1635
13.506,40.5,92.4768,17.9438,13217.7,54.6681,37.5256,-122.046,4.0412
11.9486,20.4,83.9969,25.3446,27174.0,866.4467,33.4595,-123.0058,2.4641
3.8714,44.8,40.9123,29.9121,14583.1,235.5751,39.2131,-116.4242,2.9532
2.2085,1.4,93.2255,23.5352,11274.1,450.8609,33.9965,-117.8082,1.3801
12.8972,22.6,52.5193,9.6274,24286.3,938.8483,36.4285,-116.4808,2.49
5.8681,29.3,36.7573,10.6765,12289.3,877.3658,39.4637,-115.7658,3.3475
11.3433,23.8,99.533,5.789,7654.7,498.443,35.7247,-118.8222,3.5307
10.7485,9.2,136.9079,0.5085,3252.9,181.2809,41.2524,-119.9788,0.4608
3.7157,5.1,6.3197,13.2972,35127.1,763.6282,37.4427,-117.2055,3.0477
14.2129,42.8,91.217,15.1409,7199.7,816.9606,40.1048,-121.4785,0.313
9.193,27.3,33.6424,6.0484,1289.6,297.9999,32.5427,-122.7693,4.9846
11.8053,19.0,56.6757,20.1043,18475.5,916.4232,33.1857,-123.4447,1.5298
12.5316,47.7,50.0466,32.8313,9868.5,754.1814,34.3705,-115.0157,2.9383
4.2861,21.8,16.0009,2.7723,10501.6,1177.4893,40.0957,-114.7446,4.3991
12.2906,30.3,98.8116,32.9247,20096.3,957.482,39.6678,-114.6992,2.3754
7.1804,30.9,4.8537,4.2529,2413.3,788.1035,41.8954,-117.5538,1.2652
5.0781,49.7,73.7754,0.6581,29694.2,309.1848,33.4152,-117.5861,4.1322
1.6024,48.5,68.1467,12.2584,31911.3,335.0543,41.4524,-117.4916,4.5631
7.7355,11.2,104.622,29.7763,7380.7,252.6558,34.8896,-118.1393,0.9066
2.047,47.9,96.2219,22.7139,21903.7,950.3704,37.6353,-123.9257,2.4891
9.4997,26.1,139.8374,30.5948,30999.8,610.5844,41.8032,-115.1533,1.5093
3.7203,30.4,8.6295,27.2974,17069.0,672.6699,37.2683,-120.3971,3.4787
3.0346,50.8,99.3827,15.8528,24593.3,15.378,34.5232,-118.5167,1.7284
9.3853,14.2,78.2926,8.3311,16820.1,762.5328,35.9833,-119.3423,1.1711
10.6603,20.0,121.3745,9.7647,6421.3,163.6488,37.9592,-122.0552,0.6344
4.4143,13.0,61.8996,13.181,5206.6,1192.5656,33.9472,-116.2611,1.0065
7.7442,51.8,120.679,17.7738,25711.9,976.5761,35.3633,-118.7061,2.904
6.2768,36.2,9.4591,27.7882,17005.5,783.382,36.7731,-120.99,1.9007
8.6251,48.5,37.312,0.9992,4328.6,1078.5169,41.6029,-122.3525,2.9431
9.9124,9.9,110.9456,12.3114,24021.8,606.4692,39.4707,-115.4181,1.9982
4.6546,33.2,21.4091,5.984,28821.5,419.9422,38.4803,-118.6108,4.2672
1.5345,9.3,33.1559,11.0215,10398.3,333.0619,38.6061,-121.6267,2.3078
13.0107,19.5,83.697,32.9068,14773.7,229.1943,32.7574,-117.0432,3.3608
14.1363,36.7,12.2811,5.9616,3678.3,79.961,40.8085,-118.8437,0.2779
6.2567,40.0,12.7301,9.1851,5543.0,814.4113,40.8723,-121.2439,1.3499
4.6205,33.0,19.4969,28.6216,1022.4,825.2427,40.6361,-121.085,2.4594
14.6372,28.6,39.3832,15.3391,34595.3,867.5841,34.2059,-118.3503,3.2106
9.7198,29.8,74.7555,21.9077,11051.4,432.0952,37.6183,-116.2707,2.293
5.8039,14.3,43.7734,0.3331,29094.9,1054.3822,35.776,-119.6393,0.1903
13.8703,49.3,68.2188,0.6381,15360.5,364.6874,34.7157,-124.2775,1.9622
6.4702,29.6,56.6206,5.8387,26302.6,484.9757,36.1003,-121.7097,2.1979
3.9736,40.0,129.2126,27.5776,24430.3,354.4408,39.5309,-116.2296,2.1526
12.8755,10.3,41.804,21.8188,22043.0,338.8548,38.4001,-122.4646,0.2441
1.2197,28.3,27.1986,3.7807,9607.6,889.4211,39.3821,-122.0126,0.8808
7.6569,18.4,44.9012,27.3039,35609.3,576.8829,39.9873,-121.0343,4.2412
14.2988,3.9,110.2895,2.7385,16777.4,239.5158,40.4589,-116.1448,4.167
2.2684,40.2,36.0788,26.3511,15807.4,917.2849,32.8553,-119.7232,3.8893
8.0565,51.1,67.6211,23.3219,11138.8,402.1412,38.4604,-123.9265,4.6965
8.0534,13.9,90.9675,7.0349,31668.8,1073.9056,34.5894,-123.2162,3.2196
5.2054,9.5,39.9025,4.367,28158.9,11.7866,32.9352,-116.4839,2.4551
9.1451,19.9,13.6077,5.6507,3264.1,769.4428,41.2993,-114.3404,3.1819
1.3667,33.9,99.8171,27.0341,4492.4,289.8208,41.7776,-116.4328,3.82
12.1801,23.4,28.1888,23.5853,12782.1,168.1136,40.9964,-119.4776,2.2719
4.7734,36.5,27.7394,6.6268,12407.3,910.8025,35.1308,-116.0033,4.5852
8.5405,4.5,22.8431,10.306,9399.0,456.8789,32.5468,-117.9442,1.9884
3.1902,2.0,121.7272,26.5128,8522.7,896.6379,38.7345,-118.9389,2.0293
8.099,26.4,78.7018,21.0139,11513.0,797.1029,33.5795,-119.0971,0.4734
12.6103,7.6,124.0751,7.1481,17320.5,123.4052,37.9132,-115.9536,3.3409
8.1244,36.8,37.0617,12.6908,21622.8,88.7608,41.2933,-122.2543,2.5333
13.4016,5.1,113.8637,2.378,19912.6,1166.5893,36.4541,-120.6446,3.5859
12.4428,14.6,6.728,2.7049,10846.0,1174.4921,41.5791,-123.3749,3.6671
8.2091,10.7,75.1405,8.7233,22314.0,222.9957,39.5899,-120.1815,0.6617
9.7601,19.3,65.6337,22.7753,31501.3,207.9739,34.2375,-120.3184,1.7869
2.7936,51.9,63.4204,12.2174,11247.4,1232.7216,35.595,-120.6179,3.8563
6.7435,38.0,86.7254,19.3305,7635.7,952.1897,41.255,-121.7989,4.814
6.9887,21.3,103.3375,33.495,21259.2,643.8921,41.888,-121.3195,1.6066
3.7174,44.6,4.0577,28.0623,24611.5,343.6054,37.75,-118.7645,4.6407
2.7434,2.9,51.1119,4.9999,13100.2,724.1,34.7325,-116.2068,0.5957
6.2971,47.8,104.4581,24.7436,28293.0,215.5456,40.3099,-117.4265,2.9447
13.661,31.4,43.3254,24.9868,20564.2,98.2092,33.0662,-116.6101,1.8375
12.3486,22.2,123.2774,29.6766,8092.1,811.8595,38.2077,-124.2352,3.9205
6.0461,16.5,6.8026,18.5472,5339.9,624.9943,34.6177,-123.8428,3.6982
6.1968,23.7,84.8541,17.3596,7926.8,360.786,36.2506,-123.0228,0.5503
8.7859,3.5,57.2461,3.2006,17907.5,962.2761,33.7668,-122.9959,2.8626
7.574,34.3,28.6304,21.1137,26250.9,306.6849,33.2142,-116.5512,1.7185
13.9,5.6,95.6492,14.6203,12430.3,399.2523,38.1284,-124.107,1.6284
14.821,32.4,140.5134,15.2502,5205.7,56.4566,40.239,-122.3452,1.963
11.4871,44.5,16.8332,2.1701,33860.3,1152.2814,40.715,-116.1159,0.2166
10.56,6.7,64.4137,1.0975,7460.3,669.2371,34.4578,-119.0964,1.4045
7.5039,38.2,20.9159,23.906,659.1,725.1553,38.7838,-123.9134,0.9761
4.6182,41.2,88.0712,2.1211,23364.1,11.0464,36.1972,-121.626,4.2826
10.0715,45.1,3.6881,29.5964,23173.3,287.9494,36.1224,-114.5448,0.6331
5.0741,45.2,75.8969,6.6197,17865.7,569.802,41.257,-124.1343,1.3499
8.1765,18.0,56.43,5.6274,12375.8,437.9913,38.4234,-121.9785,4.8945
7.7681,42.4,89.1741,29.9766,31771.7,1013.2659,32.8173,-118.7784,1.5089
2.6998,46.8,93.5617,3.2922,13639.8,1194.3771,38.3031,-118.0697,1.253
3.9852,8.8,137.7487,31.0245,11751.6,674.4913,34.4856,-122.9587,2.7756
12.1015,45.0,44.5379,24.1213,18691.9,168.7602,41.9094,-114.5532,0.854
14.0289,47.8,45.7352,19.1347,33848.2,147.8028,35.5286,-115.5184,3.6763
11.5988,45.9,59.3383,14.2056,15809.0,1161.0281,40.9538,-114.9802,1.4779
11.7971,6.4,27.0308,26.055,21837.9,332.3042,37.8759,-122.0317,1.2761
10.467,19.3,97.9591,16.4106,17925.4,752.129,39.2401,-120.5954,4.2828
7.626,8.0,28.2303,1.4174,27281.0,19.3473,35.0794,-120.203,3.7505
14.8295,39.6,10.3186,31.6105,35169.2,1078.2192,37.1504,-121.088,2.3691
4.0784,21.6,6.8933,25.1401,13574.4,389.5089,38.2943,-116.8956,3.03
8.1158,45.7,111.877,17.8967,16116.0,1028.3658,32.9391,-114.3518,2.6657
6.2364,38.5,79.5801,17.7441,22503.9,61.9465,35.28,-120.3537,1.6271
12.5005,24.5,60.5249,21.0172,1949.2,643.0972,33.8785,-116.0179,2.3407
10.9784,6.8,110.7232,31.9728,24839.7,168.8275,36.4316,-119.8231,1.0176
9.0596,37.3,29.4522,15.671,8925.7,860.2457,41.0764,-116.3533,3.6341
2.2914,6.8,64.3202,12.5757,18692.3,477.9723,39.9839,-119.2129,4.7563
5.9908,20.4,109.2479,31.1094,20179.2,820.2488,33.9523,-115.6271,1.0175
10.8247,22.4,44.6111,26.2636,15925.0,779.1454,33.6462,-123.029,1.1338
9.5271,13.9,65.6228,29.1916,19394.6,7.8359,40.8462,-121.9617,3.006
7.3978,21.9,12.1882,20.5774,8734.1,680.8386,38.372,-118.7522,4.1525
1.2093,8.6,93.0467,1.569,30466.8,829.5266,40.4257,-121.3536,4.6139
1.211,22.3,26.1152,23.0063,21806.1,859.9925,38.1387,-116.4454,1.0105
7.1024,30.5,132.2455,3.4721,10681.5,458.6891,36.1058,-123.6706,2.2225
8.4818,15.9,19.9575,23.7665,9794.0,655.6268,37.4769,-117.3639,3.1185
2.0849,38.2,89.6231,33.6378,17259.6,856.4394,41.3279,-114.4478,1.5429
9.3282,17.1,75.0276,33.9021,12628.1,161.8767,37.8344,-119.1322,3.2145
7.6413,10.2,86.8653,24.2377,34941.9,2.6545,32.7657,-118.0704,0.7219
12.797,41.8,141.7573,14.2997,11912.4,697.0847,38.5389,-124.2366,1.1258
4.5836,41.3,44.3652,17.4257,11560.3,8.309,38.9937,-120.9227,3.6633
9.4319,2.5,25.7461,11.4816,12060.2,836.3318,41.1611,-116.3456,3.2814
7.4817,33.0,126.691,18.4473,11959.4,974.9061,36.4353,-116.8945,4.2003
4.8405,38.0,45.4544,18.4108,7433.6,852.5114,40.0636,-115.4342,1.8649
14.5594,15.3,5.3923,33.5173,22356.3,1047.4971,37.9129,-120.4388,3.0367
13.0366,39.3,100.372,10.9412,1131.5,514.9809,37.2173,-121.9641,2.3417
14.2855,12.0,43.5966,4.1167,28009.0,967.2035,41.1347,-119.8945,0.2709
7.4986,26.5,27.8008,31.4935,26135.8,651.3711,39.8378,-122.9113,4.3782
12.421,48.8,96.3495,4.8079,25855.0,571.5196,39.2557,-119.1057,0.1699
14.0189,36.0,84.7351,3.2679,16660.7,58.0251,37.4386,-117.7338,1.6655
8.8746,16.9,126.7019,11.1565,6872.8,344.4658,35.5432,-119.9212,0.7206
2.6652,15.0,3.1497,21.3482,18344.2,257.3913,35.8365,-121.1524,0.8366
10.7131,15.4,35.4959,2.7337,21883.6,421.6205,36.7147,-123.0441,2.4331
10.2947,6.4,8.5804,14.719,6388.9,741.4542,38.1178,-115.9548,3.5419
9.4366,16.9,116.1776,24.3832,23939.0,663.6197,41.7023,-116.7623,2.4086
2.411,42.5,130.5842,16.1296,16257.8,851.2497,39.2231,-119.6774,1.2737
3.745,44.9,87.9271,31.13,13991.9,870.0591,38.7993,-116.4307,4.4297
7.0726,2.5,67.9746,12.1876,16459.6,212.9348,39.7663,-118.2814,0.7679
1.9925,42.7,113.2632,11.3248,23174.8,985.3964,37.5531,-120.3258,2.1552
9.5027,28.9,138.2213,13.28,12159.3,1012.0942,38.101,-116.4755,2.2615
11.9162,28.8,34.2741,22.6865,2782.2,1157.4179,37.9431,-119.4642,3.022
7.2122,29.3,116.823,6.2741,34108.0,87.1872,33.5633,-116.1768,3.891
5.9942,26.2,94.0172,3.3846,29153.9,1103.2367,41.0396,-117.9632,0.1509
2.6275,8.6,75.8539,13.488,20623.0,243.8332,38.9531,-121.1714,2.9158
13.7415,16.5,133.9157,14.9977,35060.5,428.487,33.3802,-124.2685,4.9341
6.3609,7.5,42.4506,12.7876,19586.7,66.7081,39.1586,-116.1096,1.8923
12.9881,45.1,34.1455,24.023,14070.1,396.0077,36.1421,-120.5191,2.7938
10.1061,25.2,27.5212,13.3062,32987.6,1044.4612,33.9917,-114.3355,3.3998
2.447,4.7,3.2132,24.668,17368.0,543.3945,41.8579,-123.5,3.2649
6.5299,24.3,112.16,20.7235,15191.7,224.1134,37.3336,-118.8074,2.3327
5.652,10.5,86.1844,19.8296,30216.1,294.885,37.2613,-120.2252,2.7989
5.8211,50.9,81.0523,24.1127,4040.6,599.0621,39.0376,-122.9234,3.6968
14.7619,51.2,110.7428,16.017,2794.3,1106.5346,33.3723,-119.6066,3.7472
14.426,5.0,90.2866,27.2578,11152.7,66.2694,35.7728,-116.5336,2.424
7.9336,24.9,104.3945,14.5351,34275.6,992.5941,35.2615,-123.9953,4.6259
11.3667,38.1,80.4262,2.4022,16884.9,210.7946,33.0257,-114.4067,4.0731
9.5526,15.6,12.6257,17.3888,30381.7,345.956,33.7872,-121.529,4.3106
0.7059,6.7,25.6031,20.2963,5395.4,555.7191,40.1418,-121.727,3.5488
7.5313,41.8,122.4578,11.8977,3014.4,180.9601,41.3284,-122.8023,2.5553
14.907,40.3,34.5268,15.1818,22751.0,262.709,39.4503,-120.8854,3.265
11.4545,6.9,24.6149,13.7836,10755.5,927.8865,39.6203,-119.0035,1.992
10.7313,25.2,21.4516,29.6932,426.3,1152.8938,36.7634,-117.5379,4.8145
10.4017,3.1,130.3056,21.8367,34118.7,537.2444,41.1788,-115.7321,1.7746
4.3728,6.0,93.197,13.5275,27588.3,931.5403,39.4499,-118.4392,1.0954
5.3924,36.2,26.3503,18.8064,24007.9,1034.1806,32.6526,-123.3691,0.654
6.9662,12.2,40.9165,6.8445,848.6,114.9399,41.3713,-117.7577,4.202
14.2821,33.5,100.7678,4.378,30560.0,162.1179,38.7167,-115.315,2.8954
14.5239,46.7,99.0176,8.8775,16663.5,1164.0273,38.5509,-115.0861,1.4905
6.6913,47.1,109.4762,11.2417,5781.8,92.6417,39.8526,-120.5067,1.7634
1.3709,49.7,38.2913,15.195,17547.1,1154.5885,38.2829,-122.5584,2.5365
2.5862,40.2,31.7707,22.0362,32564.0,889.6751,33.5119,-123.6179,2.921
4.1336,23.7,127.3186,5.3523,22849.5,1159.9411,38.7939,-121.675,3.5453
13.617,30.3,73.6175,32.0426,17510.0,542.5527,40.4825,-116.5094,3.9591
8.3319,1.2,135.4405,27.9285,17202.6,705.5699,41.3387,-120.7465,3.4569
6.3089,33.2,136.0983,3.3891,19077.9,1194.7745,33.2971,-119.7352,3.8676
9.893,10.0,6.5418,13.2917,6817.8,865.4212,40.9757,-118.0186,1.8924
1.7305,33.3,104.6072,5.0517,6892.4,895.0665,38.1196,-119.4381,0.4555
8.338,16.7,76.2322,28.4776,16033.8,1238.1527,32.8886,-123.7872,3.9707
1.1208,7.0,114.7209,22.8453,16357.2,843.2966,40.7667,-122.8545,2.9598
13.9098,2.9,20.9501,22.3903,16815.6,1141.4572,32.971,-117.309,0.7831
2.9976,3.5,44.3038,27.1093,16279.2,212.7955,38.1017,-116.1393,0.6657
7.7086,41.8,32.0787,27.4723,15209.8,1009.1185,41.7824,-117.5389,1.7225
14.6499,30.4,20.3497,28.5511,28300.1,950.3501,38.1209,-120.9815,0.7356
2.5479,22.2,99.1081,19.002,15654.0,1150.9714,32.923,-123.3463,4.2597
9.3804,40.7,3.2023,16.7603,229.5,223.6356,33.3788,-117.8064,4.4515
6.5352,42.2,109.8541,23.6902,7358.6,795.763,37.4622,-120.2132,4.6997
9.3528,2.9,26.3621,17.1962,33908.7,780.0634,39.9041,-120.8576,0.1722
